切片编号,资料编号,切片序号,文件标题,发布机构,采集来源机构,发布日期,文号,适用地区,市场主题,来源类型,权威等级,有效状态,时间权重等级,检索权重,切片类型,章节标题,正文片段,字符数,原文链接,本地文本路径,向量入库状态
CHUNK-AUTO-20260427-5F7D6C5FF5-0002-549950A4,AUTO-20260427-5F7D6C5FF5,2,关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函,国家能源局派出机构,国家能源局山东监管办公室,2018-03-28,,山东,中长期;省间交易,监管规则,B,现行有效,99,80,正文,关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函,"关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函
2018-03-28 10:11
来源：国家能源局山东监管办公室
字体：
附件：",76,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110364.html,03_处理后文本\2018-03-28_山东_国家能源局派出机构_关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-5F7D6C5FF5-0003-C4951056,AUTO-20260427-5F7D6C5FF5,3,关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函,国家能源局派出机构,国家能源局山东监管办公室,2018-03-28,,山东,中长期;省间交易,监管规则,B,现行有效,99,80,正文,《北京电力交易中心省间电力中长期交易实施细则（暂行）》,"《北京电力交易中心省间电力中长期交易实施细则（暂行）》
扫一扫在手机打开当前页
地址: 济南市市中区七里山路55号
邮编:250002
京公网安备 11010202007691
网站标识码: bm62000012号
京ICP备11044902号",122,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110364.html,03_处理后文本\2018-03-28_山东_国家能源局派出机构_关于征求《北京电力交易中心省间电力中长期交易实施细则（暂行）》意见的函_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-0276F5E7CC-0001-F24FB71F,AUTO-20260427-0276F5E7CC,1,关于修订《山东省电力市场监管办法(试行)》的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-04-02,鲁监能市场〔2019〕45号,山东,电力市场,监管规则,B,试行,99,70,正文,,"关于修订《山东省电力市场监管办法(试行)》的通知_国家能源局山东监管办公室
设为首页
工作邮箱
机构概览
动态要闻
信息公开
在线办事
互动回应
专题专栏",77,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110393.html,03_处理后文本\2019-04-02_山东_国家能源局派出机构_关于修订《山东省电力市场监管办法(试行)》的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-0276F5E7CC-0002-6A6C12E7,AUTO-20260427-0276F5E7CC,2,关于修订《山东省电力市场监管办法(试行)》的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-04-02,鲁监能市场〔2019〕45号,山东,电力市场,监管规则,B,试行,99,70,正文,关于修订《山东省电力市场监管办法(试行)》的通知,"关于修订《山东省电力市场监管办法(试行)》的通知
2019-04-02 23:56
来源：国家能源局山东监管办公室
字体：
国家能源局山东监管办公室 山东省市场监督管理局 山东省发展和改革委员会关于修订《山东省电力市场监管办法(试行)》的通知
鲁监能市场〔2019〕45号
各电力企业，电力用户，山东电力交易中心：",157,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110393.html,03_处理后文本\2019-04-02_山东_国家能源局派出机构_关于修订《山东省电力市场监管办法(试行)》的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-0276F5E7CC-0003-547265D1,AUTO-20260427-0276F5E7CC,3,关于修订《山东省电力市场监管办法(试行)》的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-04-02,鲁监能市场〔2019〕45号,山东,电力市场,监管规则,B,试行,99,70,正文,关于修订《山东省电力市场监管办法(试行)》的通知,"为进一步规范山东省电力市场秩序，促进电力市场平稳健康发展，根据山东省电力市场运行情况，现对《山东省电力市场监管办法(试行)》(鲁监能市场〔2017〕170号)(以下简称《办法》)有关市场份额、保底供电等条款进行修订。同时，根据山东省机构改革情况，《办法》中涉及到的机构名称、机构职责有调整的，对相应条款进行修订。
鉴于我省2019年电力直接交易的年度双边交易已完成，具有关联关系的售电公司代理用户电量已超过《办法》规定份额的，本年度不能再代理签订新用户。",227,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110393.html,03_处理后文本\2019-04-02_山东_国家能源局派出机构_关于修订《山东省电力市场监管办法(试行)》的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-0276F5E7CC-0004-D402C46C,AUTO-20260427-0276F5E7CC,4,关于修订《山东省电力市场监管办法(试行)》的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-04-02,鲁监能市场〔2019〕45号,山东,电力市场,监管规则,B,试行,99,70,正文,1.《山东省电力市场监管办法(试行)》有关修订条款,"现将《办法》印发你们，请遵照执行。执行中如遇问题，请及时报告我们。
附件：
1.《山东省电力市场监管办法(试行)》有关修订条款",63,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110393.html,03_处理后文本\2019-04-02_山东_国家能源局派出机构_关于修订《山东省电力市场监管办法(试行)》的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-0276F5E7CC-0005-AEA6F8DA,AUTO-20260427-0276F5E7CC,5,关于修订《山东省电力市场监管办法(试行)》的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-04-02,鲁监能市场〔2019〕45号,山东,电力市场,监管规则,B,试行,99,70,正文,2.《山东省电力市场监管办法(试行)》(修订版),"2.《山东省电力市场监管办法(试行)》(修订版)
国家能源局山东监管办公室 山东省市场监督管理局
山东省发展和改革委员会
2019年3月29日
抄送：国家能源局法制和体制改革司、市场监管司，省能源局，各市市场监管局、发展改革委。
扫一扫在手机打开当前页
地址: 济南市市中区七里山路55号
邮编:250002
京公网安备 11010202007691
网站标识码: bm62000012号
京ICP备11044902号",209,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110393.html,03_处理后文本\2019-04-02_山东_国家能源局派出机构_关于修订《山东省电力市场监管办法(试行)》的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-9AE540E7CE-0001-F6379ED9,AUTO-20260427-9AE540E7CE,1,关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-06-12,鲁监能市场函〔2019〕43号,山东,中长期;现货,监管规则,B,征求意见,99,62,正文,,"关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知_国家能源局山东监管办公室
设为首页
工作邮箱
机构概览
动态要闻
信息公开
在线办事
互动回应
专题专栏
关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知
2019-06-12 01:53
来源：国家能源局山东监管办公室
字体：
山东能源监管办 山东省发展改革委 山东省能源局关于征求《山东省电力现货市场交易规则》、《山东省电力中长期市场交易规则》(征求意见稿)意见的通知
鲁监能市场函〔2019〕43号",273,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110398.html,03_处理后文本\2019-06-12_山东_国家能源局派出机构_关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-9AE540E7CE-0002-C96937FF,AUTO-20260427-9AE540E7CE,2,关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-06-12,鲁监能市场函〔2019〕43号,山东,中长期;现货,监管规则,B,征求意见,99,62,正文,,"各市发展改革委(能源局)，国网山东省电力公司，山东电力交易中心，各市场主体：
为贯彻落实国家和山东省电力市场化改革部署，根据《国家发展改革委办公厅 国家能源局综合司关于开展电力现货市场建设试点工作的通知》(发改办能源〔2017〕1453 号)要求，在山东电力现货市场实施方案的基础上，结合山东实际，我们组织编制了《山东省电力现货市场交易规则(征求意见稿)》、《山东省电力中长期市场交易规则(征求意见稿)》(电子版可在国家能源局山东监管办公室网站下载)。现征求你们意见，请于2019年6月21日前将修改意见反馈我们，同时抄送山东电力交易中心和调控中心。
附件：",279,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110398.html,03_处理后文本\2019-06-12_山东_国家能源局派出机构_关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-9AE540E7CE-0003-922176BF,AUTO-20260427-9AE540E7CE,3,关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-06-12,鲁监能市场函〔2019〕43号,山东,中长期;现货,监管规则,B,征求意见,99,62,正文,3.两个规则编制说明,"1.山东省电力现货市场交易规则(征求意见稿)
2.山东省电力中长期市场交易规则(征求意见稿)
3.两个规则编制说明
联 系 人:
山东能源监管办 贾 芳
电子邮箱:jiafang@cnea.gov.cn
联系电话:0531-67800967 , 67800757(传真)
山东省能源局 聂晓涛
电子邮箱:snyjdlc@shandong.cn
联系电话: 0531-68627725 , 68627732(传真)
山东省发展改革委 史华南
电子邮箱: shihuanan@shandong.cn
联系电话: 0531-86191694，86191348(传真)",280,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110398.html,03_处理后文本\2019-06-12_山东_国家能源局派出机构_关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-9AE540E7CE-0004-1DBD4DF3,AUTO-20260427-9AE540E7CE,4,关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-06-12,鲁监能市场函〔2019〕43号,山东,中长期;现货,监管规则,B,征求意见,99,62,正文,3.两个规则编制说明,"山东电力调控中心 张国强 廖大鹏
电子邮箱: chinazhgq@163.com，38799335@qq.com，
联系电话: 0531-80126606，80126601
联系传真: 0531-80126604，80126534
山东电力交易中心 杜鹏程
电子邮箱: sdpx2981@163.com
联系电话: 0531-67800967, 80126634(传真)
国家能源局山东监管办公室 山东省发展和改革委员会
山东省能源局
2019年6月11日
扫一扫在手机打开当前页
地址: 济南市市中区七里山路55号
邮编:250002",268,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110398.html,03_处理后文本\2019-06-12_山东_国家能源局派出机构_关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知_国家能源局山东监管办公室.txt,待入库
CHUNK-AUTO-20260427-9AE540E7CE-0005-59712D90,AUTO-20260427-9AE540E7CE,5,关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知,国家能源局派出机构,国家能源局山东监管办公室,2019-06-12,鲁监能市场函〔2019〕43号,山东,中长期;现货,监管规则,B,征求意见,99,62,正文,3.两个规则编制说明,"扫一扫在手机打开当前页
地址: 济南市市中区七里山路55号
邮编:250002
京公网安备 11010202007691",60,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110398.html,03_处理后文本\2019-06-12_山东_国家能源局派出机构_关于征求《山东省电力现货市场交易规则》《山东省电力中长期市场交易规则》(征求意见稿)意见的通知_国家能源局山东监管办公室.txt,待入库
